alias_clean,substance_clean,alias_type,source
nsc-9220,rutin,chembl_synonym,chembl
osyritrin,rutin,chembl_synonym,chembl
paliuroside,rutin,chembl_synonym,chembl
quercetin-3-o-rutinoside,rutin,chembl_synonym,chembl
quercetin 3-rutinoside,rutin,chembl_synonym,chembl
rutin,rutin,chembl_synonym,chembl
rutin,rutin,chembl_synonym,chembl
rutoside,rutin,chembl_synonym,chembl
rutoside,rutin,chembl_synonym,chembl
rutoside,rutin,chembl_synonym,chembl
rutosido,rutin,chembl_synonym,chembl
sophorin,rutin,chembl_synonym,chembl
tanrutin,rutin,chembl_synonym,chembl
violaquercetrin,rutin,chembl_synonym,chembl
yunxianggan,rutin,chembl_synonym,chembl
kanamycin a sulfate,kanamycin sulfate,chembl_synonym,chembl
kanamycin a sulfate monohydrate,kanamycin sulfate,chembl_synonym,chembl
kanamycin a sulphate,kanamycin sulfate,chembl_synonym,chembl
kanamycini monosulfas,kanamycin sulfate,chembl_synonym,chembl
kanamycin monosulfate,kanamycin sulfate,chembl_synonym,chembl
kanamycin monosulphate,kanamycin sulfate,chembl_synonym,chembl
kanamycin sulfate,kanamycin sulfate,chembl_synonym,chembl
kanamycin sulfate,kanamycin sulfate,chembl_synonym,chembl
kanamycin sulfate,kanamycin sulfate,trade_name,chembl
kanamycin sulfate monohydrate,kanamycin sulfate,chembl_synonym,chembl
kantrex,kanamycin sulfate,trade_name,chembl
klebcil,kanamycin sulfate,trade_name,chembl
nsc-757068,kanamycin sulfate,chembl_synonym,chembl
lincolnensin,lincomycin,chembl_synonym,chembl
lincomicina,lincomycin,chembl_synonym,chembl
lincomycin,lincomycin,chembl_synonym,chembl
lincomycin,lincomycin,ban,chembl
lincomycin,lincomycin,chembl_synonym,chembl
lincomycin,lincomycin,chembl_synonym,chembl
lincomycin,lincomycin,chembl_synonym,chembl
lincomycin,lincomycin,usan,chembl
lincomycin,lincomycin,chembl_synonym,chembl
lincomycine,lincomycin,chembl_synonym,chembl
"u-10,149",lincomycin,chembl_synonym,chembl
u-10149,lincomycin,chembl_synonym,chembl
